1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
1.0141821507883433E-16 2.212974530871624E-14 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
1.5341171975605024E-15 1.1165384560241309E-15 
4.3533699458514775E-16 1.4849176183862368E-14 
1.0141821507883433E-16 2.212974530871624E-14 
