5.54238196193349E-17 1.5168171299339406E-16 -3.9915566282568777 -1.3919620263832009 0.05127386542585999 2.6305544980179185 1.0785439575244096 -3.689534102607632 4.589571154515021 3.756439792822314 
1.7337318929659572E-16 -7.792374297881097E-17 -4.690463111298269 4.7778585007061904 4.693402611152269 2.2950843519098427 -3.033569630500355 -3.1890061300982664 -0.20186525897906504 3.7783962068276784 
1.7337318929659572E-16 -7.792374297881097E-17 -4.871153442857873 1.9752990195667586 4.674246487958305 4.3865254151771556 -2.820244005902875 -3.1920650499336967 4.122373132419117 4.780216611282634 
5.54238196193349E-17 1.5168171299339406E-16 -2.562895957682845 -1.199648923781755 1.9107445183883018 3.8098966101175766 1.7215931781027258 -2.4870470487667355 -0.5260705786973805 3.709912154699334 
1.7337318929659572E-16 -7.792374297881097E-17 -2.7146080310175633 -1.2088202664296226 0.4565151575425741 1.4286578710835536 1.675592123360444 -3.678867976016779 4.856053300541373 4.617326011576521 
5.54238196193349E-17 1.5168171299339406E-16 -4.7784554487587645 -3.538457326400246 4.747501707026896 2.5780662074939267 1.182297996635047 -3.24110012438168 4.978856012976329 4.873715927264145 
5.54238196193349E-17 1.5168171299339406E-16 -4.846334850623423 4.617672608751574 -0.47718993648896024 4.285757768320767 -3.0335366428024697 -3.2566807970446376 3.66149516448053 3.6192907690749507 
1.7337318929659572E-16 -7.792374297881097E-17 -4.69549629254867 4.708159117380043 -1.308670947900251 2.199035213983841 -1.9089792084990758 -3.2535008987462084 3.9469682194172413 3.793109731301551 
5.54238196193349E-17 1.5168171299339406E-16 -2.571609233060553 -1.4420390114240764 1.9107445183883018 3.8039473632877336 1.7215931781027258 -2.4870470487667355 -0.5260705786973805 3.7890252173846877 
1.7337318929659572E-16 -7.792374297881097E-17 -4.76787317247684 4.708159117380043 -1.308670947900251 2.1971130045423264 -1.9089792084990758 -4.5174731976513876 3.9469682194172413 3.7930975881453355 
1.7337318929659572E-16 -7.792374297881097E-17 -4.1717839246978885 -1.725970211277074 4.287695171270352 2.7247707779859214 -4.807619654064622 0.5129525326527671 3.865691276541184 3.731968086241322 
5.54238196193349E-17 1.5168171299339406E-16 -4.9154393331440485 -3.807207937828883 0.6940222844128416 4.3127506911318205 2.853191284564259 -3.7283054647130047 3.8330416318513345 3.6070199439526704 
5.54238196193349E-17 1.5168171299339406E-16 -4.8507688562643505 4.816883724943548 2.1239633541275165 3.978536904219047 -3.005820442455111 -3.7522212116262237 3.1889665512239076 3.6391171293205615 
1.7337318929659572E-16 -7.792374297881097E-17 -4.1717839246978885 -1.725970211277074 4.284390607216997 2.7635615863611234 0.29709962946278723 -3.147700942784886 3.81126477931598 3.702225388583517 
1.7337318929659572E-16 -7.792374297881097E-17 -4.035442983416863 -1.725970211277074 4.284390607216997 2.768725124669764 0.29709962946278723 -3.697695895049091 4.096837983738574 3.76234807142793 
5.54238196193349E-17 1.5168171299339406E-16 -4.1631015860515665 -3.4636531724223243 0.10168278436814315 2.621572769205865 1.0785439575244096 -3.710015857120775 4.551474847489784 3.479626064342802 
5.54238196193349E-17 1.5168171299339406E-16 -2.274714975803203 -1.6619563787950784 -0.843757101708535 1.8588981140578773 -2.3290333156588963 -4.229337110600656 4.562347811566771 3.755897477367834 
1.7337318929659572E-16 -7.792374297881097E-17 -4.935239771055517 -3.4714392713320543 4.883055657046089 4.38977633675918 1.0345479806274944 -3.9116173296460888 4.73584190607504 3.9555252944502386 
5.54238196193349E-17 1.5168171299339406E-16 -4.815876191094771 2.8429246661632357 -0.8237810268381298 2.208921732074772 0.16337381892168357 -3.248957326973619 4.213804448183356 4.900367777362753 
1.7337318929659572E-16 -7.792374297881097E-17 -4.728785069396269 4.464145330394155 3.9977432126113395 2.4087233083798405 -2.3800891556701487 -4.7719937777940125 4.287572534865998 3.768442891352056 
5.54238196193349E-17 1.5168171299339406E-16 -2.74118988319922 -1.5425780326643972 3.143942932736893 3.111233620275501 2.051177664489183 -4.190468078888772 4.493499371789025 3.7482164882262774 
1.7337318929659572E-16 -7.792374297881097E-17 -1.7736455719319777 4.9842158906686835 4.408765950369034 1.7078804272426291 -2.8977301017790476 -4.188657674070784 4.697092074589514 2.3536273397852447 
5.54238196193349E-17 1.5168171299339406E-16 -2.74118988319922 -1.5425780326643972 3.143942932736893 3.111233620275501 -2.6765485063718675 -4.190542010968142 4.493499371789025 3.6192907690749507 
1.7337318929659572E-16 -7.792374297881097E-17 -4.860600732895532 -2.546785248461138 4.43085603446735 2.617514570766313 -3.1256649930436193 -3.1999381362200148 4.068464929453581 3.7573152441201914 
5.54238196193349E-17 1.5168171299339406E-16 -2.3232175351622146 -1.7358853977116844 -0.4378271318705478 3.8039473632877336 -4.139533420121843 -3.4178891412275743 4.995989681889361 3.7824686741054174 
1.7337318929659572E-16 -7.792374297881097E-17 -4.976378357310313 -1.5524131621485595 4.839318029627304 1.6398528141900246 -2.75268010031511 -3.463990304690273 3.136282471345414 4.729552834372001 
1.7337318929659572E-16 -7.792374297881097E-17 -4.876617459605648 4.70151343656215 3.4937327825961013 3.8229421082956145 -3.2201554842227114 -3.1605829638460334 4.5195668437994 2.6764580476478006 
5.54238196193349E-17 1.5168171299339406E-16 -4.02676064621839 -1.8521684040202073 0.10168278436814315 2.6305544980179185 1.0785439575244096 -3.710015857120775 4.589571154515021 3.756439792822314 
5.54238196193349E-17 1.5168171299339406E-16 -2.003364877979851 -3.1363282150792315 4.589558964491214 0.10055377300138835 -3.077605427366736 -2.938669129607213 3.740802106490224 3.6705982465291336 
1.7337318929659572E-16 -7.792374297881097E-17 -4.689722878275576 -4.716795245636628 4.849683035301484 4.001649986817258 -3.0438298494254887 -3.644971907988208 4.350926464844236 3.7824104471277646 
5.54238196193349E-17 1.5168171299339406E-16 -4.839149836020563 -3.807207937828883 4.9968668657939 4.241082139703559 -3.070344398801909 -3.865189376709171 4.599347134969358 3.7777096705923427 
1.7337318929659572E-16 -7.792374297881097E-17 -4.689722878275576 -4.716795245636628 4.849683035301484 0.18880373133808215 -2.795831421700764 -3.644971907988208 3.7202339976347374 3.778394936889596 
5.54238196193349E-17 1.5168171299339406E-16 -4.944895561011939 4.212009787066857 4.69306420935872 4.170886827512263 -3.885882523567092 -3.169644597716527 4.067036166978854 2.673391590589633 
1.7337318929659572E-16 -7.792374297881097E-17 -4.8630289689086785 3.78841693274182 4.919708396679123 1.7561793087704407 -1.6405621308407352 -3.2459301184529274 4.068464929453581 3.7516056211405933 
