4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
1.0923094500438077E-16 3.9972565544830165E-15 
4.132707137562387E-14 6.763091105584192E-17 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
1.0923094500438077E-16 3.9972565544830165E-15 
1.2905291249364764E-15 3.592497229340077E-16 
4.132707137562387E-14 6.763091105584192E-17 
